Cleaned_Dialogue,Happiness,Contentment,Confidence,Neutral,Sadness,Anger,Fear,Surprise,Disgust,Love,Excitement,Anticipation,Nostalgia,Confusion,Frustration,Longing,Optimism
oh how well you know me,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
theyre my new i dont need a job i dont need my parents ive gotgreat boots boots,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
howd you pay for them,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
uh credit card,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
and who pays for that,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
um my father,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
oh god come on youguys is this really necessary i mean i can stop charging anytime i want,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
cmon you cant live off your parents your whole life,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
i know that thats why i was getting married,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
give her a break its hard being on your own for the first time,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
thank you,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
youre welcome i remember when i first came to this city i wasfourteen my mom had just killed herself and my stepdad was back in prison and i gothere and i didnt know anybody and i ended up living with this albino guy who was likecleaning windshields outside port authority and then he killed himself and then i foundaromatherapy so believe me i know exactly how you feel,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
the word youre looking for is anyway,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
no no no im notready how can i be ready hey,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
you can i know youcan,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
i dont think so,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
cmon cut cut cut cut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
yknow what i thinkwe can just leave it at that its kinda like a symbolic gesture,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
rachel that was a library card,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
cut cut cut cut cut cut cut,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
welcome to the real world it sucks youregonna love it,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
no no i gotta go home sometime,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
you be okay,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
yeah,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
thats pauls watch you just put it back where you found it oh boyalright goodnight everybody,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
goodnight,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sorry,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
no no no go,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
no you have it really i dont want it,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
split it,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
okay,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
i knew,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
you did oh i always figured you just thought i was monicas geekyolder brother,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
i did,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
yeah maybe,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
okay okay maybe i will,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
see ya waitwait whats with you,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
i cant believe what im hearing here,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
what ii said you had a,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
oh was i doing it again,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
i said that you had a nicebutt its just not a great butt,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
oh you wouldnt know a greatbutt if it came up and bit ya,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
theres an image,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
did you make it or are you just serving it,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
im just serving it,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
yeah yeah ill have a cup of coffee,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
kids new dream im in las vegas,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
hey hon could you help me get the plates down,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yeah hey heres an idea why dont we use our wedding china today,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
no i think we should save our china for something really special like if the queen of england comes over,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
honey she keeps canceling on us take the hint,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
what if something gets broken theyre so expensive,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
what is the point of having them if we never use them,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
ok but if something gets broken and then the queen comes over,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
i will explain it to her,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
laughs oh yeah like im going to let you talk to the queen,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
wow the parade is really good this year man those horses can crap,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
next up is a marching band from muskogee ok,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
muskogee thats like four hours from tulsa woo hoo,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
oh my god,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
arent you one of the stars of the popular daytime soap days of our lives,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
yeah i totally forgot im supposed to be there i cant believe i forgot i usually write stuff like this on my arm,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
what are you going to do,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
i guess im going to have to come up with a really good reason why i wasnt there the producers are going to be so mad at me they sat us all down yesterday and said everyone has to be there at 600 am sharp,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
well you proved them wrong,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
a lot of people are thankful for those,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hello rachel,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
who is it,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
its your favorite sister,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
hide my rings,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
oh opens door preparing herself and then happily says,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
do you have a hair straightener,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
um hi,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
oh hi goes to rachel with open arms,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
aw,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
hair straightener,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
i havent seen you in like a year,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
oh i know i know ive just been crazed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
oh well yeah me too um i had a baby,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
i decorated dads office,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
oh yeah well unless you pushed a desk out of your vagina shakes head no not the same thing,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
listen um about the hair straightener honey i really need one im going to have dinner at my boyfriends house,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
mh hmm,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
is this emmett pointing to emma,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
uh its emma,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
its a girl,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
hey amy,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oh amy you remember ross,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
not really but you are much cuter then that geeky guy she used to date,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
that was me,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
no he was this creepy guy from high school who had this huge crush on her since like the ninth grade,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
no im not talking about you to rachel it was your fat,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
careful hands chandler a china plate careful careful,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
ill tell you what for the rest of our lives ill be careful until told otherwise looks at china hey wait a minute this isnt the china we picked out,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
i know after you left the store i chose different ones,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
why,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
well no offense honey but your taste is a little feminine for me,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
oh suddenly flowers are feminine,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
hey everybody happy thanksgiving,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
hey happy thanksgiving pheebs motions her to come over,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
hey whats going on joe,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
i i i need a good lie,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
oh okay how about the whole man walking on the moon thing you know you you could you could see the strings people,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
no no no i need a good lie to explain why i wasnt at a work thing today,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
ooh honey you stink at lying,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
i do not,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
oh really okay let me ask you something yesterday at the coffee house i went to the bathroom and when i came back my muffin was gonewho took it,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
somebody opened the door to the coffee house and a raccoon came running in went straight for your muffin and i said hey dont eat thatthats phoebes and he said pause he said joey you stink at lying what am i going to do,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
dont worry dont worry well come up with a good lie ill help you practice it,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
oh great thatd be great thank you,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sure what what was the work thing,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
uh forgetting what the work thing was rolls up his sleeve on his right arm and shows phoebe she looks,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
pick up grandma at the airport,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
oh man,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
amy pause yes i do i really do grabs ross hand for support,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
hello yeah um hang on one sec to ross and rachel can i take this upstairs,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
sure we dont live there but,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
seriously its its just these rooms moves hands around motioning just these rooms to ross i thought you were a doctor,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
yeah no ross has a phd,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ew walks into rachels room im guessing,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
god she is unbelievable,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
i know i mean a phd is just as good as an md,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
what what happened,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
my boyfriend canceled on me i mean i i finally find a real relationship i mean someone that i can spend this day with and then his wife comes back into town i swear its almost not worth dating married guys,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
dont say that,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
oh i was so looking forward to this it was going to be such a beautiful thanksgiving we were going to have sushi,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
oh amy dont cry amy um ross could i talk to you in private,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
sure you want to go upstairs,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
um look i was thinking if its ok with monica i would like to invite amy to thanksgiving,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
you know i think thats a great idea itll be like the pilgrims bringing the indians syphilis,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
look i know shes a little tough to take she has no where else to go and shes my sister alright shes emmas aunt and i would like them to bond,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ok fine but i dont want them bonding to much i dont want her telling emma she needs a nose job,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
ross you know what she may need onewere just going to have to make our peace with that,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
hey you guys this is my sister amy this is chandler joey phoebe and you know mon,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
oh my god youre on days of our lives,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
wow they must put a lot of makeup on you,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
hi,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
so welcome is this your first time youre seeing emma,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
oh thats a funny noise,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
pheebs i still need some help here,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
oh right ok um ok so its not just the lie you tell but its the way you tell it for example if you look down at the ground when youre talking people know youre lying,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
oh i dont know why this is so hard for me you know i mean lying is basically just acting and i am a terrfic actor,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
oh we just put her down for a nap,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
oh i was just thinking you know what would be incredible if you guys died,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
no no then i would get the baby i mean you know it would be just like a movie like at first i wouldnt know what to do with her then i would rise to the occasion and and then i would get a makeover and then id get married,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
thats a great movie she claps,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
now listen not that you guys could stop me or anything cause you know youd be dead i was thinking about changing her name im just not really a big fan of emily,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
emma,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
emma ross wants you,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
phoebe,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
why does she keep making that noise,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
honey i dont know how to tell you this but um if something were to happen to ross or to myself ross and rachel knock on wood um you wouldnt get the baby,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
well who would,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
well we havent offically asked them yet but we would want monica and chandler,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
i cant believe youd want us to raise emma,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
yeah oh my god im so moved,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
i dont believe this hold on a second you guys die and i dont get your baby,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
see look amy were a lot closer to monica and chandler we see them every day and truthfully honey you dont seem very connected to the baby,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
connected i mean to what shes shes a lump,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
you know guys i got to say this means so much to me that you would trust me with your child i mean we all know that monica and i have been trying to have a baby of our own you know ive had my doubts about my skills as a father but that you two that you two starts to cry,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
points to chandler this guy seriously,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
okay its time for dinner everyone were using our fancy china um and its very expensive so please be careful,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
okay just to be clear comedy with the plates will not be well recieved pinches ross arm,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
hey how come my plates less fancy then everyone elses do you not trust me with a fancy plate,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
no honey its thats a special plate see its a game whoever gets that plate wins,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
i cant believe i won,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
its such a slap in the face im your sister and you would give your baby to these strangers over me,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
monica is ross sister,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
no ross sister was really fat,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
no she was this really dorky girl in high school that used to follow rachel around like a puppy dog,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
hey amy youve got to stop doing that,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
now see this way you protect the plate and lets face it you have fun,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
okay how about this you guys die and the crazy plate lady dies then do i get the baby,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
no if crazy plate lad sees monica frustrated at this comment if monica dies then i would get emma right,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
well actually,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
actually what,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
well its just its just in that case then um emma would go to my parents,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
what,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
hurts doesnt it,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
so if monicas not around then im not good enough to raise emma,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
yeah hes lying he looked down,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
well what is wrong with me am i am i incomptent because i managed to survive whatever it is that killed the three of you,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
honey youre taking this the wrong way we think youre going to be a wonderful parent its just youre more the fun parent,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
yeah and wed want to make sure emma has someone like monica who is more uh uh discliplinarin someone who can be firm and strict,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
thats not how you see me is it,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
look i may not know a lot about babies but do you really think im not capable,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
no you both are equally capable its just youre strongest when when youre together,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ok so if we both had emma and i die knocks on table shed have to give her up,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
sure monica would have to give her up,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
i lie better then that right,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
so let me get this straight so my two friends die i get emma then my wife dies then emma the one tiny ray of hope left in my life gets taken away from me,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
theres your movie claps,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
hey there you are you disappeared after dinner,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
oh did somebody miss me is there a child to raise poorly,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
ross and rachel dont know what theyre talking about i mean its not like their so responsible emma is a product of a bottle of merlot and a five year old condom,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
yeah but theyre right i mean im not a strong father figure and i never will be,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
no you learn these things you grow into it,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
yeah but its not who i am everything they said was exaclty why i was worried about having a kid and its true and look everybody knows it,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
i dont know it i want to have a kid with you because i think youre going to be an amazing dad at the fun parts and the hard parts,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
oh yeah well can you picture me saying go to your room youre grounded,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
can you hear me say youre grounded,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
you said that to me last week,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
how hard is it no shoes on the furniture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
its ok i thought of the perfect lie for you its easy to remember and doesnt invite a lot of questions you werent at the parade because you had a family emergency,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
oh i like that yeah wasnt at the parade because i had a family emergency,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
ooh what happened,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
no nothing with a raccoon,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
arg alright ill take care of it throws hands out in the air,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
oh wait what are you doing,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
setting the table,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
yeah we thought it would be nice to use the fancy china for dessert too,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
oh how nice maybe later we can all go blow our noses on my wedding dress,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
hey dude you okay sorry about before,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
oh no thats okay youre totally right i dont know anything about disciplining a child but it did hurt my feelings and i want you to know that when i die you dont get joey,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
ucch pauses uchh louder this time in case you hadnt noticed im not talking to you,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
uchh much louder and longer then amys,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
you know this this is classic rachel,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
yeah yeah right remember in high school when i died and didnt give you my baby,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
this might be my one chance to have a baby rachel i mean you know that i have been so busy focusing on my carrer,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
what what carrer,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
um im a decorator,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ok you decorate dads office and so now youre a decorator okay i went to the zoo yesterday and now im a koala bear,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
why cant you ever be supportive,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
sup you want to talk supportive you didnt even come and visit me when i was in the hospital having the baby,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
oh yeah well you didnt come see me when i was in the hospital when i was getting my lips done,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
i did the first time oh oh gets up and walks into the kitchen and you know what you want to know why im not giving emily to you,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
oh whose side are you on back to amy im not giving you emma because there is no way you could handle the responibility of a child,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
how hard could it be you do it,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ooh oooh,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
do you want to know why you dont want me to have the baby,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
uh huh,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
because you dont want me to be happy you you have always been jealous of me,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
jealous of what of your lack of responsiblity you your immaturity your total disregard of other peoples feelings,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
uh to name a few you know you know youve just always been like this you just have to have everything and i couldnt have anything like in junior high when you stole timmy from me i mean do you even realize how much that hurt me,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
timmy was my boyfriend and you made out with him,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
oh come on that was 20 years ago get over it,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
i cannot i cannot believe that i invited you here today,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
yeah well you know what i cannot believe that my socalled sister gets a 30 discount from ralph lauren and i still have to pay retail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ah ha ha ah ha ha evil meancing laughter its forty five,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
you bitch you just think youre so perfect with your new baby and your your small apartment directs this to ross who in turns throws the towel in his hand down on the table well let me tell you something your baby isnt even that cute,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
you take that back,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
no,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
take it back,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
no what are you going to do make me,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
heey man i work out,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
so do i,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i do pilates,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i do yoga,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bring it on,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
put the plates in the boxes put the plates in the boxes,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
did you just push me,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
uh yeah i think i did,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
alright thats it pushes amy back,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
forget the bubblewrap there isnt time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
oh my god shouldnt we stop this,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
what are you out of your mind lets throw some jello on them,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
ew gross,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
alright that is it this is our apartment and you can not behave this way now if you cant act your age then you shouldnt be here at all now those plates may not be as nice as the pretty pink ones i picked out but theyre very important to monica i want you to apologize to her right now,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
im sorry,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
mon im so sorry,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
okay thats better now i want you to both apologize to each other and mean it,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
by the way that fight was totally arousing,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
dude well done you know what if i die and rachel dies and monica dies then you can totally take care of emma,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
